id_dis,id_tiempo,razon,numero_sociedades,id_territorio
7261,202604,por_fusion,5,16
7262,202603,por_fusion,1,16
7263,202602,por_fusion,3,16
7264,202601,por_fusion,0,16
7265,202512,por_fusion,3,16
7266,202511,por_fusion,4,16
7267,202510,por_fusion,5,16
7268,202509,por_fusion,4,16
7269,202508,por_fusion,1,16
7270,202507,por_fusion,1,16
7271,202506,por_fusion,3,16
7272,202505,por_fusion,1,16
7273,202504,por_fusion,1,16
7274,202503,por_fusion,4,16
7275,202502,por_fusion,15,16
7276,202501,por_fusion,6,16
7277,202412,por_fusion,2,16
7278,202411,por_fusion,3,16
7279,202410,por_fusion,3,16
7280,202409,por_fusion,5,16
7281,202408,por_fusion,0,16
7282,202407,por_fusion,0,16
7283,202406,por_fusion,0,16
7284,202405,por_fusion,1,16
7285,202404,por_fusion,0,16
7286,202403,por_fusion,3,16
7287,202402,por_fusion,6,16
7288,202401,por_fusion,5,16
7289,202312,por_fusion,3,16
7290,202311,por_fusion,3,16
7291,202310,por_fusion,1,16
7292,202309,por_fusion,4,16
7293,202308,por_fusion,2,16
7294,202307,por_fusion,2,16
7295,202306,por_fusion,1,16
7296,202305,por_fusion,3,16
7297,202304,por_fusion,2,16
7298,202303,por_fusion,1,16
7299,202302,por_fusion,181,16
7300,202301,por_fusion,29,16
7301,202212,por_fusion,5,16
7302,202211,por_fusion,2,16
7303,202210,por_fusion,6,16
7304,202209,por_fusion,4,16
7305,202208,por_fusion,2,16
7306,202207,por_fusion,4,16
7307,202206,por_fusion,1,16
7308,202205,por_fusion,0,16
7309,202204,por_fusion,1,16
7310,202203,por_fusion,5,16
7311,202202,por_fusion,20,16
7312,202201,por_fusion,12,16
7313,202112,por_fusion,1,16
7314,202111,por_fusion,2,16
7315,202110,por_fusion,2,16
7316,202109,por_fusion,2,16
7317,202108,por_fusion,0,16
7318,202107,por_fusion,1,16
7319,202106,por_fusion,1,16
7320,202105,por_fusion,1,16
7321,202104,por_fusion,3,16
7322,202103,por_fusion,4,16
7323,202102,por_fusion,1,16
7324,202101,por_fusion,4,16
7325,202012,por_fusion,6,16
7326,202011,por_fusion,5,16
7327,202010,por_fusion,24,16
7328,202009,por_fusion,2,16
7329,202008,por_fusion,0,16
7330,202007,por_fusion,2,16
7331,202006,por_fusion,1,16
7332,202005,por_fusion,0,16
7333,202004,por_fusion,2,16
7334,202003,por_fusion,0,16
7335,202002,por_fusion,2,16
7336,202001,por_fusion,2,16
7337,201912,por_fusion,5,16
7338,201911,por_fusion,2,16
7339,201910,por_fusion,0,16
7340,201909,por_fusion,0,16
7341,201908,por_fusion,4,16
7342,201907,por_fusion,1,16
7343,201906,por_fusion,3,16
7344,201905,por_fusion,1,16
7345,201904,por_fusion,1,16
7346,201903,por_fusion,3,16
7347,201902,por_fusion,5,16
7348,201901,por_fusion,7,16
7349,201812,por_fusion,8,16
7350,201811,por_fusion,3,16
7351,201810,por_fusion,3,16
7352,201809,por_fusion,4,16
7353,201808,por_fusion,3,16
7354,201807,por_fusion,2,16
7355,201806,por_fusion,4,16
7356,201805,por_fusion,2,16
7357,201804,por_fusion,1,16
7358,201803,por_fusion,6,16
7359,201802,por_fusion,14,16
7360,201801,por_fusion,6,16
7361,201712,por_fusion,2,16
7362,201711,por_fusion,3,16
7363,201710,por_fusion,9,16
7364,201709,por_fusion,0,16
7365,201708,por_fusion,0,16
7366,201707,por_fusion,3,16
7367,201706,por_fusion,1,16
7368,201705,por_fusion,5,16
7369,201704,por_fusion,3,16
7370,201703,por_fusion,2,16
7371,201702,por_fusion,3,16
7372,201701,por_fusion,8,16
7373,201612,por_fusion,7,16
7374,201611,por_fusion,6,16
7375,201610,por_fusion,6,16
7376,201609,por_fusion,0,16
7377,201608,por_fusion,4,16
7378,201607,por_fusion,0,16
7379,201606,por_fusion,4,16
7380,201605,por_fusion,1,16
7381,201604,por_fusion,8,16
7382,201603,por_fusion,6,16
7383,201602,por_fusion,21,16
7384,201601,por_fusion,3,16
7385,201512,por_fusion,5,16
7386,201511,por_fusion,1,16
7387,201510,por_fusion,3,16
7388,201509,por_fusion,6,16
7389,201508,por_fusion,0,16
7390,201507,por_fusion,4,16
7391,201506,por_fusion,5,16
7392,201505,por_fusion,1,16
7393,201504,por_fusion,3,16
7394,201503,por_fusion,3,16
7395,201502,por_fusion,2,16
7396,201501,por_fusion,1,16
7397,201412,por_fusion,4,16
7398,201411,por_fusion,3,16
7399,201410,por_fusion,3,16
7400,201409,por_fusion,1,16
7401,201408,por_fusion,1,16
7402,201407,por_fusion,3,16
7403,201406,por_fusion,1,16
7404,201405,por_fusion,0,16
7405,201404,por_fusion,2,16
7406,201403,por_fusion,3,16
7407,201402,por_fusion,2,16
7408,201401,por_fusion,17,16
7409,201312,por_fusion,4,16
7410,201311,por_fusion,3,16
7411,201310,por_fusion,0,16
7412,201309,por_fusion,1,16
7413,201308,por_fusion,1,16
7414,201307,por_fusion,0,16
7415,201306,por_fusion,1,16
7416,201305,por_fusion,1,16
7417,201304,por_fusion,2,16
7418,201303,por_fusion,1,16
7419,201302,por_fusion,2,16
7420,201301,por_fusion,16,16
7421,201212,por_fusion,3,16
7422,201211,por_fusion,4,16
7423,201210,por_fusion,3,16
7424,201209,por_fusion,4,16
7425,201208,por_fusion,8,16
7426,201207,por_fusion,0,16
7427,201206,por_fusion,5,16
7428,201205,por_fusion,2,16
7429,201204,por_fusion,2,16
7430,201203,por_fusion,2,16
7431,201202,por_fusion,11,16
7432,201201,por_fusion,8,16
7433,201112,por_fusion,3,16
7434,201111,por_fusion,15,16
7435,201110,por_fusion,15,16
7436,201109,por_fusion,6,16
7437,201108,por_fusion,3,16
7438,201107,por_fusion,0,16
7439,201106,por_fusion,6,16
7440,201105,por_fusion,2,16
7441,201104,por_fusion,1,16
7442,201103,por_fusion,6,16
7443,201102,por_fusion,7,16
7444,201101,por_fusion,3,16
7445,201012,por_fusion,2,16
7446,201011,por_fusion,1,16
7447,201010,por_fusion,4,16
7448,201009,por_fusion,1,16
7449,201008,por_fusion,2,16
7450,201007,por_fusion,2,16
7451,201006,por_fusion,1,16
7452,201005,por_fusion,2,16
7453,201004,por_fusion,4,16
7454,201003,por_fusion,2,16
7455,201002,por_fusion,3,16
7456,201001,por_fusion,5,16
7457,200912,por_fusion,3,16
7458,200911,por_fusion,1,16
7459,200910,por_fusion,6,16
7460,200909,por_fusion,5,16
7461,200908,por_fusion,2,16
7462,200907,por_fusion,0,16
7463,200906,por_fusion,1,16
7464,200905,por_fusion,0,16
7465,200904,por_fusion,4,16
7466,200903,por_fusion,1,16
7467,200902,por_fusion,5,16
7468,200901,por_fusion,3,16
7469,200812,por_fusion,7,16
7470,200811,por_fusion,10,16
7471,200810,por_fusion,1,16
7472,200809,por_fusion,1,16
7473,200808,por_fusion,0,16
7474,200807,por_fusion,1,16
7475,200806,por_fusion,3,16
7476,200805,por_fusion,0,16
7477,200804,por_fusion,1,16
7478,200803,por_fusion,2,16
7479,200802,por_fusion,4,16
7480,200801,por_fusion,5,16
7481,202604,por_fusion,2,17
7482,202603,por_fusion,10,17
7483,202602,por_fusion,11,17
7484,202601,por_fusion,7,17
7485,202512,por_fusion,16,17
7486,202511,por_fusion,6,17
7487,202510,por_fusion,13,17
7488,202509,por_fusion,12,17
7489,202508,por_fusion,7,17
7490,202507,por_fusion,8,17
7491,202506,por_fusion,7,17
7492,202505,por_fusion,5,17
7493,202504,por_fusion,4,17
7494,202503,por_fusion,2,17
7495,202502,por_fusion,11,17
7496,202501,por_fusion,10,17
7497,202412,por_fusion,19,17
7498,202411,por_fusion,19,17
7499,202410,por_fusion,5,17
7500,202409,por_fusion,4,17
7501,202408,por_fusion,9,17
7502,202407,por_fusion,9,17
7503,202406,por_fusion,2,17
7504,202405,por_fusion,2,17
7505,202404,por_fusion,8,17
7506,202403,por_fusion,20,17
7507,202402,por_fusion,11,17
7508,202401,por_fusion,18,17
7509,202312,por_fusion,7,17
7510,202311,por_fusion,14,17
7511,202310,por_fusion,14,17
7512,202309,por_fusion,7,17
7513,202308,por_fusion,6,17
7514,202307,por_fusion,15,17
7515,202306,por_fusion,8,17
7516,202305,por_fusion,8,17
7517,202304,por_fusion,4,17
7518,202303,por_fusion,7,17
7519,202302,por_fusion,10,17
7520,202301,por_fusion,20,17
7521,202212,por_fusion,14,17
7522,202211,por_fusion,10,17
7523,202210,por_fusion,14,17
7524,202209,por_fusion,10,17
7525,202208,por_fusion,7,17
7526,202207,por_fusion,5,17
7527,202206,por_fusion,66,17
7528,202205,por_fusion,5,17
7529,202204,por_fusion,14,17
7530,202203,por_fusion,6,17
7531,202202,por_fusion,7,17
7532,202201,por_fusion,36,17
7533,202112,por_fusion,54,17
7534,202111,por_fusion,14,17
7535,202110,por_fusion,16,17
7536,202109,por_fusion,15,17
7537,202108,por_fusion,7,17
7538,202107,por_fusion,15,17
7539,202106,por_fusion,7,17
7540,202105,por_fusion,6,17
7541,202104,por_fusion,6,17
7542,202103,por_fusion,9,17
7543,202102,por_fusion,28,17
7544,202101,por_fusion,20,17
7545,202012,por_fusion,48,17
7546,202011,por_fusion,6,17
7547,202010,por_fusion,11,17
7548,202009,por_fusion,9,17
7549,202008,por_fusion,14,17
7550,202007,por_fusion,4,17
7551,202006,por_fusion,7,17
7552,202005,por_fusion,3,17
7553,202004,por_fusion,1,17
7554,202003,por_fusion,44,17
7555,202002,por_fusion,8,17
7556,202001,por_fusion,28,17
7557,201912,por_fusion,20,17
7558,201911,por_fusion,4,17
7559,201910,por_fusion,8,17
7560,201909,por_fusion,13,17
7561,201908,por_fusion,8,17
7562,201907,por_fusion,6,17
7563,201906,por_fusion,6,17
7564,201905,por_fusion,4,17
7565,201904,por_fusion,2,17
7566,201903,por_fusion,3,17
7567,201902,por_fusion,15,17
7568,201901,por_fusion,23,17
7569,201812,por_fusion,17,17
7570,201811,por_fusion,7,17
7571,201810,por_fusion,26,17
7572,201809,por_fusion,12,17
7573,201808,por_fusion,4,17
7574,201807,por_fusion,9,17
7575,201806,por_fusion,12,17
7576,201805,por_fusion,7,17
7577,201804,por_fusion,3,17
7578,201803,por_fusion,8,17
7579,201802,por_fusion,16,17
7580,201801,por_fusion,27,17
7581,201712,por_fusion,23,17
7582,201711,por_fusion,11,17
7583,201710,por_fusion,26,17
7584,201709,por_fusion,7,17
7585,201708,por_fusion,7,17
7586,201707,por_fusion,8,17
7587,201706,por_fusion,6,17
7588,201705,por_fusion,6,17
7589,201704,por_fusion,7,17
7590,201703,por_fusion,14,17
7591,201702,por_fusion,10,17
7592,201701,por_fusion,16,17
7593,201612,por_fusion,20,17
7594,201611,por_fusion,13,17
7595,201610,por_fusion,12,17
7596,201609,por_fusion,22,17
7597,201608,por_fusion,6,17
7598,201607,por_fusion,20,17
7599,201606,por_fusion,8,17
7600,201605,por_fusion,12,17
7601,201604,por_fusion,7,17
7602,201603,por_fusion,8,17
7603,201602,por_fusion,13,17
7604,201601,por_fusion,21,17
7605,201512,por_fusion,38,17
7606,201511,por_fusion,19,17
7607,201510,por_fusion,10,17
7608,201509,por_fusion,13,17
7609,201508,por_fusion,8,17
7610,201507,por_fusion,19,17
7611,201506,por_fusion,5,17
7612,201505,por_fusion,5,17
7613,201504,por_fusion,16,17
7614,201503,por_fusion,13,17
7615,201502,por_fusion,18,17
7616,201501,por_fusion,32,17
7617,201412,por_fusion,21,17
7618,201411,por_fusion,14,17
7619,201410,por_fusion,24,17
7620,201409,por_fusion,10,17
7621,201408,por_fusion,4,17
7622,201407,por_fusion,23,17
7623,201406,por_fusion,13,17
7624,201405,por_fusion,6,17
7625,201404,por_fusion,11,17
7626,201403,por_fusion,9,17
7627,201402,por_fusion,23,17
7628,201401,por_fusion,25,17
7629,201312,por_fusion,7,17
7630,201311,por_fusion,13,17
7631,201310,por_fusion,9,17
7632,201309,por_fusion,17,17
7633,201308,por_fusion,8,17
7634,201307,por_fusion,7,17
7635,201306,por_fusion,9,17
7636,201305,por_fusion,2,17
7637,201304,por_fusion,8,17
7638,201303,por_fusion,13,17
7639,201302,por_fusion,27,17
7640,201301,por_fusion,16,17
7641,201212,por_fusion,80,17
7642,201211,por_fusion,11,17
7643,201210,por_fusion,17,17
7644,201209,por_fusion,3,17
7645,201208,por_fusion,9,17
7646,201207,por_fusion,12,17
7647,201206,por_fusion,6,17
7648,201205,por_fusion,6,17
7649,201204,por_fusion,0,17
7650,201203,por_fusion,15,17
7651,201202,por_fusion,8,17
7652,201201,por_fusion,22,17
7653,201112,por_fusion,15,17
7654,201111,por_fusion,6,17
7655,201110,por_fusion,17,17
7656,201109,por_fusion,7,17
7657,201108,por_fusion,7,17
7658,201107,por_fusion,7,17
7659,201106,por_fusion,6,17
7660,201105,por_fusion,8,17
7661,201104,por_fusion,8,17
7662,201103,por_fusion,141,17
7663,201102,por_fusion,16,17
7664,201101,por_fusion,19,17
7665,201012,por_fusion,28,17
7666,201011,por_fusion,17,17
7667,201010,por_fusion,24,17
7668,201009,por_fusion,5,17
7669,201008,por_fusion,11,17
7670,201007,por_fusion,4,17
7671,201006,por_fusion,9,17
7672,201005,por_fusion,12,17
7673,201004,por_fusion,3,17
7674,201003,por_fusion,10,17
7675,201002,por_fusion,27,17
7676,201001,por_fusion,8,17
7677,200912,por_fusion,15,17
7678,200911,por_fusion,4,17
7679,200910,por_fusion,9,17
7680,200909,por_fusion,16,17
7681,200908,por_fusion,13,17
7682,200907,por_fusion,7,17
7683,200906,por_fusion,4,17
7684,200905,por_fusion,2,17
7685,200904,por_fusion,3,17
7686,200903,por_fusion,6,17
7687,200902,por_fusion,11,17
7688,200901,por_fusion,8,17
7689,200812,por_fusion,32,17
7690,200811,por_fusion,4,17
7691,200810,por_fusion,24,17
7692,200809,por_fusion,32,17
7693,200808,por_fusion,2,17
7694,200807,por_fusion,13,17
7695,200806,por_fusion,16,17
7696,200805,por_fusion,4,17
7697,200804,por_fusion,18,17
7698,200803,por_fusion,5,17
7699,200802,por_fusion,18,17
7700,200801,por_fusion,15,17
7701,202604,por_fusion,2,18
7702,202603,por_fusion,0,18
7703,202602,por_fusion,0,18
7704,202601,por_fusion,0,18
7705,202512,por_fusion,3,18
7706,202511,por_fusion,1,18
7707,202510,por_fusion,0,18
7708,202509,por_fusion,0,18
7709,202508,por_fusion,1,18
7710,202507,por_fusion,0,18
7711,202506,por_fusion,0,18
7712,202505,por_fusion,0,18
7713,202504,por_fusion,0,18
7714,202503,por_fusion,1,18
7715,202502,por_fusion,0,18
7716,202501,por_fusion,0,18
7717,202412,por_fusion,0,18
7718,202411,por_fusion,0,18
7719,202410,por_fusion,2,18
7720,202409,por_fusion,0,18
7721,202408,por_fusion,0,18
7722,202407,por_fusion,0,18
7723,202406,por_fusion,0,18
7724,202405,por_fusion,2,18
7725,202404,por_fusion,1,18
7726,202403,por_fusion,0,18
7727,202402,por_fusion,0,18
7728,202401,por_fusion,3,18
7729,202312,por_fusion,0,18
7730,202311,por_fusion,1,18
7731,202310,por_fusion,4,18
7732,202309,por_fusion,0,18
7733,202308,por_fusion,1,18
7734,202307,por_fusion,1,18
7735,202306,por_fusion,0,18
7736,202305,por_fusion,1,18
7737,202304,por_fusion,0,18
7738,202303,por_fusion,2,18
7739,202302,por_fusion,1,18
7740,202301,por_fusion,3,18
7741,202212,por_fusion,1,18
7742,202211,por_fusion,1,18
7743,202210,por_fusion,1,18
7744,202209,por_fusion,1,18
7745,202208,por_fusion,0,18
7746,202207,por_fusion,0,18
7747,202206,por_fusion,3,18
7748,202205,por_fusion,0,18
7749,202204,por_fusion,1,18
7750,202203,por_fusion,1,18
7751,202202,por_fusion,0,18
7752,202201,por_fusion,12,18
7753,202112,por_fusion,0,18
7754,202111,por_fusion,1,18
7755,202110,por_fusion,1,18
7756,202109,por_fusion,2,18
7757,202108,por_fusion,0,18
7758,202107,por_fusion,0,18
7759,202106,por_fusion,2,18
7760,202105,por_fusion,0,18
7761,202104,por_fusion,0,18
7762,202103,por_fusion,0,18
7763,202102,por_fusion,8,18
7764,202101,por_fusion,0,18
7765,202012,por_fusion,0,18
7766,202011,por_fusion,1,18
7767,202010,por_fusion,1,18
7768,202009,por_fusion,0,18
7769,202008,por_fusion,0,18
7770,202007,por_fusion,2,18
7771,202006,por_fusion,0,18
7772,202005,por_fusion,0,18
7773,202004,por_fusion,0,18
7774,202003,por_fusion,0,18
7775,202002,por_fusion,2,18
7776,202001,por_fusion,1,18
7777,201912,por_fusion,2,18
7778,201911,por_fusion,0,18
7779,201910,por_fusion,3,18
7780,201909,por_fusion,0,18
7781,201908,por_fusion,1,18
7782,201907,por_fusion,0,18
7783,201906,por_fusion,1,18
7784,201905,por_fusion,1,18
7785,201904,por_fusion,2,18
7786,201903,por_fusion,1,18
7787,201902,por_fusion,0,18
7788,201901,por_fusion,4,18
7789,201812,por_fusion,0,18
7790,201811,por_fusion,0,18
7791,201810,por_fusion,6,18
7792,201809,por_fusion,1,18
7793,201808,por_fusion,2,18
7794,201807,por_fusion,0,18
7795,201806,por_fusion,0,18
7796,201805,por_fusion,0,18
7797,201804,por_fusion,0,18
7798,201803,por_fusion,0,18
7799,201802,por_fusion,0,18
7800,201801,por_fusion,2,18
7801,201712,por_fusion,0,18
7802,201711,por_fusion,0,18
7803,201710,por_fusion,1,18
7804,201709,por_fusion,0,18
7805,201708,por_fusion,0,18
7806,201707,por_fusion,1,18
7807,201706,por_fusion,0,18
7808,201705,por_fusion,0,18
7809,201704,por_fusion,0,18
7810,201703,por_fusion,0,18
7811,201702,por_fusion,0,18
7812,201701,por_fusion,0,18
7813,201612,por_fusion,0,18
7814,201611,por_fusion,1,18
7815,201610,por_fusion,2,18
7816,201609,por_fusion,1,18
7817,201608,por_fusion,0,18
7818,201607,por_fusion,2,18
7819,201606,por_fusion,0,18
7820,201605,por_fusion,0,18
7821,201604,por_fusion,0,18
7822,201603,por_fusion,0,18
7823,201602,por_fusion,5,18
7824,201601,por_fusion,0,18
7825,201512,por_fusion,0,18
7826,201511,por_fusion,0,18
7827,201510,por_fusion,1,18
7828,201509,por_fusion,0,18
7829,201508,por_fusion,0,18
7830,201507,por_fusion,0,18
7831,201506,por_fusion,0,18
7832,201505,por_fusion,1,18
7833,201504,por_fusion,0,18
7834,201503,por_fusion,1,18
7835,201502,por_fusion,0,18
7836,201501,por_fusion,0,18
7837,201412,por_fusion,0,18
7838,201411,por_fusion,0,18
7839,201410,por_fusion,1,18
7840,201409,por_fusion,0,18
7841,201408,por_fusion,0,18
7842,201407,por_fusion,1,18
7843,201406,por_fusion,2,18
7844,201405,por_fusion,0,18
7845,201404,por_fusion,0,18
7846,201403,por_fusion,0,18
7847,201402,por_fusion,0,18
7848,201401,por_fusion,1,18
7849,201312,por_fusion,4,18
7850,201311,por_fusion,0,18
7851,201310,por_fusion,7,18
7852,201309,por_fusion,0,18
7853,201308,por_fusion,0,18
7854,201307,por_fusion,1,18
7855,201306,por_fusion,2,18
7856,201305,por_fusion,0,18
7857,201304,por_fusion,0,18
7858,201303,por_fusion,1,18
7859,201302,por_fusion,2,18
7860,201301,por_fusion,0,18
7861,201212,por_fusion,2,18
7862,201211,por_fusion,7,18
7863,201210,por_fusion,7,18
7864,201209,por_fusion,2,18
7865,201208,por_fusion,1,18
7866,201207,por_fusion,5,18
7867,201206,por_fusion,1,18
7868,201205,por_fusion,0,18
7869,201204,por_fusion,0,18
7870,201203,por_fusion,0,18
7871,201202,por_fusion,2,18
7872,201201,por_fusion,4,18
7873,201112,por_fusion,1,18
7874,201111,por_fusion,7,18
7875,201110,por_fusion,1,18
7876,201109,por_fusion,3,18
7877,201108,por_fusion,1,18
7878,201107,por_fusion,1,18
7879,201106,por_fusion,1,18
7880,201105,por_fusion,0,18
7881,201104,por_fusion,0,18
7882,201103,por_fusion,1,18
7883,201102,por_fusion,0,18
7884,201101,por_fusion,2,18
7885,201012,por_fusion,0,18
7886,201011,por_fusion,1,18
7887,201010,por_fusion,3,18
7888,201009,por_fusion,0,18
7889,201008,por_fusion,0,18
7890,201007,por_fusion,2,18
7891,201006,por_fusion,0,18
7892,201005,por_fusion,0,18
7893,201004,por_fusion,0,18
7894,201003,por_fusion,0,18
7895,201002,por_fusion,0,18
7896,201001,por_fusion,1,18
7897,200912,por_fusion,0,18
7898,200911,por_fusion,1,18
7899,200910,por_fusion,1,18
7900,200909,por_fusion,2,18
7901,200908,por_fusion,0,18
7902,200907,por_fusion,0,18
7903,200906,por_fusion,1,18
7904,200905,por_fusion,3,18
7905,200904,por_fusion,0,18
7906,200903,por_fusion,0,18
7907,200902,por_fusion,1,18
7908,200901,por_fusion,0,18
7909,200812,por_fusion,1,18
7910,200811,por_fusion,1,18
7911,200810,por_fusion,4,18
7912,200809,por_fusion,1,18
7913,200808,por_fusion,0,18
7914,200807,por_fusion,0,18
7915,200806,por_fusion,5,18
7916,200805,por_fusion,3,18
7917,200804,por_fusion,0,18
7918,200803,por_fusion,0,18
7919,200802,por_fusion,0,18
7920,200801,por_fusion,1,18
7921,202604,por_fusion,0,19
7922,202603,por_fusion,0,19
7923,202602,por_fusion,0,19
7924,202601,por_fusion,0,19
7925,202512,por_fusion,1,19
7926,202511,por_fusion,0,19
7927,202510,por_fusion,0,19
7928,202509,por_fusion,0,19
7929,202508,por_fusion,0,19
7930,202507,por_fusion,0,19
7931,202506,por_fusion,0,19
7932,202505,por_fusion,0,19
7933,202504,por_fusion,0,19
7934,202503,por_fusion,0,19
7935,202502,por_fusion,0,19
7936,202501,por_fusion,0,19
7937,202412,por_fusion,0,19
7938,202411,por_fusion,1,19
7939,202410,por_fusion,0,19
7940,202409,por_fusion,0,19
7941,202408,por_fusion,0,19
7942,202407,por_fusion,0,19
7943,202406,por_fusion,0,19
7944,202405,por_fusion,5,19
7945,202404,por_fusion,0,19
7946,202403,por_fusion,0,19
7947,202402,por_fusion,0,19
7948,202401,por_fusion,0,19
7949,202312,por_fusion,0,19
7950,202311,por_fusion,0,19
7951,202310,por_fusion,0,19
7952,202309,por_fusion,0,19
7953,202308,por_fusion,0,19
7954,202307,por_fusion,0,19
7955,202306,por_fusion,0,19
7956,202305,por_fusion,0,19
7957,202304,por_fusion,0,19
7958,202303,por_fusion,0,19
7959,202302,por_fusion,0,19
7960,202301,por_fusion,0,19
7961,202212,por_fusion,0,19
7962,202211,por_fusion,0,19
7963,202210,por_fusion,0,19
7964,202209,por_fusion,0,19
7965,202208,por_fusion,1,19
7966,202207,por_fusion,0,19
7967,202206,por_fusion,0,19
7968,202205,por_fusion,0,19
7969,202204,por_fusion,0,19
7970,202203,por_fusion,0,19
7971,202202,por_fusion,0,19
7972,202201,por_fusion,4,19
7973,202112,por_fusion,0,19
7974,202111,por_fusion,0,19
7975,202110,por_fusion,0,19
7976,202109,por_fusion,0,19
7977,202108,por_fusion,0,19
